rev_user_id,avg_stars_year_1,avg_stars_year_3,star_change,user_id,user_name
C23IQ8Ww_UCgy_TwiIZtAw,5.0,1.0,-4.0,C23IQ8Ww_UCgy_TwiIZtAw,Kevin
_W7NGr8bjpCD73TvFCDFYA,5.0,1.0,-4.0,_W7NGr8bjpCD73TvFCDFYA,Joe
ZGvwvKjH8psDAZanAdpfLw,5.0,1.0,-4.0,ZGvwvKjH8psDAZanAdpfLw,Mariana
CD6AydpU406aUKkjufnwhg,5.0,1.0,-4.0,CD6AydpU406aUKkjufnwhg,Johana
C9ETw4Ef4rfKSivmFkpnUA,5.0,1.0,-4.0,C9ETw4Ef4rfKSivmFkpnUA,Mary
_bKfUfOBfljffCmZRHZoTA,5.0,1.0,-4.0,_bKfUfOBfljffCmZRHZoTA,Cher
ZIZ7AsgnwYgYvRimuHOcqw,5.0,1.0,-4.0,ZIZ7AsgnwYgYvRimuHOcqw,Cate
CO9SVcFqxbglNBOvkQY4Lw,5.0,1.0,-4.0,CO9SVcFqxbglNBOvkQY4Lw,Sonya
CD5P3M9RkwjABNyoj_ScyA,5.0,1.0,-4.0,CD5P3M9RkwjABNyoj_ScyA,Elise
_bzArWySdQPwIpJyj9GpIQ,5.0,1.0,-4.0,_bzArWySdQPwIpJyj9GpIQ,Heather
ZKsZjc7-lcML2nV4VR01_g,5.0,1.0,-4.0,ZKsZjc7-lcML2nV4VR01_g,Dimitriy
Cd2DWaSszcvS2J6qbOfHBQ,5.0,1.0,-4.0,Cd2DWaSszcvS2J6qbOfHBQ,Andrew
COU7sySD_vuCH5PmvZ5jKA,5.0,1.0,-4.0,COU7sySD_vuCH5PmvZ5jKA,Keith
_gNP446ZjIuHMqcRYYWs4w,5.0,1.0,-4.0,_gNP446ZjIuHMqcRYYWs4w,Christine
ZLHwnF0MrGET6KXN9-As9g,5.0,1.0,-4.0,ZLHwnF0MrGET6KXN9-As9g,Susan
-2Z2Qc-dM5VWlw6v-Gs-rg,5.0,1.0,-4.0,-2Z2Qc-dM5VWlw6v-Gs-rg,Jackson
CRUnFjEI3OcQCvZNIMWdRw,5.0,1.0,-4.0,CRUnFjEI3OcQCvZNIMWdRw,alexandra
_kaMIiDYSFDRNgVZAdifNw,5.0,1.0,-4.0,_kaMIiDYSFDRNgVZAdifNw,Ben
ZQ6sEAh_JaLCWK0ITOOepA,5.0,1.0,-4.0,ZQ6sEAh_JaLCWK0ITOOepA,Lynae
Ckyp8hnusIrke1h2hg6Vxw,5.0,1.0,-4.0,Ckyp8hnusIrke1h2hg6Vxw,Kamal
CYAJq22264BPL4-v1fNw2w,5.0,1.0,-4.0,CYAJq22264BPL4-v1fNw2w,Sandy
_kviNbQbxTsx80y0nMsjIw,5.0,1.0,-4.0,_kviNbQbxTsx80y0nMsjIw,Doris
ZQOuidFl39jT17hD-hvcmQ,5.0,1.0,-4.0,ZQOuidFl39jT17hD-hvcmQ,Stephan
CloVtg5lMa8O52974jKnMg,5.0,1.0,-4.0,CloVtg5lMa8O52974jKnMg,Monica
CbhwSKiZSDi6U5ne9IZYsg,5.0,1.0,-4.0,CbhwSKiZSDi6U5ne9IZYsg,Aria
_m4DBrUeuNs0gpPhhoRL1Q,5.0,1.0,-4.0,_m4DBrUeuNs0gpPhhoRL1Q,Bay
ZUoye_vUaC3T02sB9UrvFg,5.0,1.0,-4.0,ZUoye_vUaC3T02sB9UrvFg,Gary
CrNvYWuUhdY5rpyhIYmQ1w,5.0,1.0,-4.0,CrNvYWuUhdY5rpyhIYmQ1w,Patricia
ChB9m6n6CGYmyUDMHr3oLQ,5.0,1.0,-4.0,ChB9m6n6CGYmyUDMHr3oLQ,Michael
a19sBP_J4W_L26TfsJhrww,5.0,1.0,-4.0,a19sBP_J4W_L26TfsJhrww,Alma
ZVTeUbsqIJaowM3KOEOwnQ,5.0,1.0,-4.0,ZVTeUbsqIJaowM3KOEOwnQ,Danielle
CzmqFprTF-X9sFZwUZBxtw,5.0,1.0,-4.0,CzmqFprTF-X9sFZwUZBxtw,Judy
Cms7-xlXWOwUJYB0o5Rsuw,5.0,1.0,-4.0,Cms7-xlXWOwUJYB0o5Rsuw,Yanil
a5H8sPo9j22G6Kdnz40mGA,5.0,1.0,-4.0,a5H8sPo9j22G6Kdnz40mGA,Nicole
ZWaM5hUj6M3RqyxcU3UlSw,5.0,1.0,-4.0,ZWaM5hUj6M3RqyxcU3UlSw,Anqi
D08yVqW53m9zBL87i7TB3A,5.0,1.0,-4.0,D08yVqW53m9zBL87i7TB3A,Mark
CtTkoUlIvbkniGlgE87-Hw,5.0,1.0,-4.0,CtTkoUlIvbkniGlgE87-Hw,Drew
a5eTvh7FnqO2RzKarNbgFw,5.0,1.0,-4.0,a5eTvh7FnqO2RzKarNbgFw,Katie
Za4lQy-7GRgauUyWf5ndcA,5.0,1.0,-4.0,Za4lQy-7GRgauUyWf5ndcA,Jennifer
D1H3Yt6bjDZTO2CTmfqwAg,5.0,1.0,-4.0,D1H3Yt6bjDZTO2CTmfqwAg,Amy
CxhysGaPBDy-hba5u1UfXQ,5.0,1.0,-4.0,CxhysGaPBDy-hba5u1UfXQ,Sabuj
a76n2y2wmEQ6tJKQgqCBWg,5.0,1.0,-4.0,a76n2y2wmEQ6tJKQgqCBWg,Rachel
Zaqw5-SxdGgxo4nCxMLwhw,5.0,1.0,-4.0,Zaqw5-SxdGgxo4nCxMLwhw,Samantha
D7Av4KcBFQHcorrU4Pya6A,5.0,1.0,-4.0,D7Av4KcBFQHcorrU4Pya6A,Ankita
D4Yc8bNBy-zwYvASsq8lTg,5.0,1.0,-4.0,D4Yc8bNBy-zwYvASsq8lTg,Dirian
a82X8f6UC2USldavCKVM2A,5.0,1.0,-4.0,a82X8f6UC2USldavCKVM2A,Arianna
ZdP8qy3sSYIMFyGiUqh1QQ,5.0,1.0,-4.0,ZdP8qy3sSYIMFyGiUqh1QQ,Julia
DDfd52r_H1pejU_GckIP4Q,5.0,1.0,-4.0,DDfd52r_H1pejU_GckIP4Q,Beth
DAt3pGQk3_sySNUZ4VhEpg,5.0,1.0,-4.0,DAt3pGQk3_sySNUZ4VhEpg,Deanna
a8pIETi4CajLJuDaQ1MiGg,5.0,1.0,-4.0,a8pIETi4CajLJuDaQ1MiGg,Anita
ZefKDWy2MOyXloZEhxhScQ,5.0,1.0,-4.0,ZefKDWy2MOyXloZEhxhScQ,Rhonda
DF0SuXvOp6RQRUBQ-ZOxsQ,5.0,1.0,-4.0,DF0SuXvOp6RQRUBQ-ZOxsQ,I
DCERXbM6lzA04QhDEh7n3A,5.0,1.0,-4.0,DCERXbM6lzA04QhDEh7n3A,Scott
a8zvcLUbult6hZhOw5VWKA,5.0,1.0,-4.0,a8zvcLUbult6hZhOw5VWKA,Terry
ZggRADdlZMNiIGwkp3zq1g,5.0,1.0,-4.0,ZggRADdlZMNiIGwkp3zq1g,Robin
DOOD-IErdPMCPni86plqtA,5.0,1.0,-4.0,DOOD-IErdPMCPni86plqtA,Tracy
DETLSrjm7NH-rCLzU8mJKA,5.0,1.0,-4.0,DETLSrjm7NH-rCLzU8mJKA,Kylia
aAUZ13Bqqs6-JwIFOyT78g,5.0,1.0,-4.0,aAUZ13Bqqs6-JwIFOyT78g,Elizabeth
ZkXPbwynEj6n9Xyffsr8Gg,5.0,1.0,-4.0,ZkXPbwynEj6n9Xyffsr8Gg,Angela
DPl70D4O3RwzRAJ5gt-GBw,5.0,1.0,-4.0,DPl70D4O3RwzRAJ5gt-GBw,Elise
DGn-yzzo0K3xUAxg899eTg,5.0,1.0,-4.0,DGn-yzzo0K3xUAxg899eTg,Sam
aB_6yb89525QLkkZZUxeWA,5.0,1.0,-4.0,aB_6yb89525QLkkZZUxeWA,Ron
Zs64pdJuONx45Rf13-dZ0A,5.0,1.0,-4.0,Zs64pdJuONx45Rf13-dZ0A,Tim
DaQbhoNPwo5CW8QmZu52tg,5.0,1.0,-4.0,DaQbhoNPwo5CW8QmZu52tg,Ashley
DPA5y38IpXhc-7-UowQAZg,5.0,1.0,-4.0,DPA5y38IpXhc-7-UowQAZg,Bob
aBnpO9G29OdGUWJHRR005g,5.0,1.0,-4.0,aBnpO9G29OdGUWJHRR005g,Luis
Zs_Pr9nCqBCb-ztwXzqpzw,5.0,1.0,-4.0,Zs_Pr9nCqBCb-ztwXzqpzw,Sabrina
DeA1tmIi-TidvBFPEsR-Cg,5.0,1.0,-4.0,DeA1tmIi-TidvBFPEsR-Cg,Lawrence
DTH-ZTeDQRDY0egLHVgdKQ,5.0,1.0,-4.0,DTH-ZTeDQRDY0egLHVgdKQ,Joshua
aD59gZvlciGclNMmH1n9_w,5.0,1.0,-4.0,aD59gZvlciGclNMmH1n9_w,David
ZsjqXne4ng6pakvURGqhng,5.0,1.0,-4.0,ZsjqXne4ng6pakvURGqhng,Sharell
Dfq5pZ255rPpTCht5ClCuQ,5.0,1.0,-4.0,Dfq5pZ255rPpTCht5ClCuQ,Arnet
DTllklRozXfrf30YzNKevw,5.0,1.0,-4.0,DTllklRozXfrf30YzNKevw,Fred
aDKXspzx-a9GT9n2eS--vA,5.0,1.0,-4.0,aDKXspzx-a9GT9n2eS--vA,D
Zta3yDyaWgoderXEc2jF_Q,5.0,1.0,-4.0,Zta3yDyaWgoderXEc2jF_Q,Carly
DjzQQlFp9JVTEwWXZNXBMg,5.0,1.0,-4.0,DjzQQlFp9JVTEwWXZNXBMg,Ryan
DZCQL1dQoDDru8F9CH5tMg,5.0,1.0,-4.0,DZCQL1dQoDDru8F9CH5tMg,George
aDyYLt5eImohDC-0Scb-8Q,5.0,1.0,-4.0,aDyYLt5eImohDC-0Scb-8Q,Larissa
Zx8QXFMgJ0XFxZkV-LdMRg,5.0,1.0,-4.0,Zx8QXFMgJ0XFxZkV-LdMRg,Kimberly
DpiJTmDYH-YeYoLYw_l9nw,5.0,1.0,-4.0,DpiJTmDYH-YeYoLYw_l9nw,Jenny
Dbc83mGoMfNLF5D7aiwdBQ,5.0,1.0,-4.0,Dbc83mGoMfNLF5D7aiwdBQ,Kevin
aFSp85n0_f3SJPS4vMtabA,5.0,1.0,-4.0,aFSp85n0_f3SJPS4vMtabA,Soph
_0tOPDY9zLVXoaurSgKz1Q,5.0,1.0,-4.0,_0tOPDY9zLVXoaurSgKz1Q,Mike
DtAgm2faleMhkVgLzFPWqQ,5.0,1.0,-4.0,DtAgm2faleMhkVgLzFPWqQ,Marcie
Dep6vqGV05x01-1setBy9g,5.0,1.0,-4.0,Dep6vqGV05x01-1setBy9g,WC
aLK4GmKT_0gHmJAe7q_b9g,5.0,1.0,-4.0,aLK4GmKT_0gHmJAe7q_b9g,Martha
_A_c6MLn4T679aE9FdthLA,5.0,1.0,-4.0,_A_c6MLn4T679aE9FdthLA,Jodi
DuaisxE1cLH9a8TAasTcuQ,5.0,1.0,-4.0,DuaisxE1cLH9a8TAasTcuQ,Emily
DhT6P3z6_F0yNCmSBcY7ZA,5.0,1.0,-4.0,DhT6P3z6_F0yNCmSBcY7ZA,Ariana
aMd3XTQFg3cmeyq-l3u4qA,5.0,1.0,-4.0,aMd3XTQFg3cmeyq-l3u4qA,Kate
_CMDI7nqcb97-7MNHQPHRw,5.0,1.0,-4.0,_CMDI7nqcb97-7MNHQPHRw,Brunette
E2D6_nLxIk0MvZeQkSnQUw,5.0,1.0,-4.0,E2D6_nLxIk0MvZeQkSnQUw,John
DkQU5ThSEikbxwRH1ENlZQ,5.0,1.0,-4.0,DkQU5ThSEikbxwRH1ENlZQ,Kayla
aQtskXTp_YwWCkl4YucUfg,5.0,1.0,-4.0,aQtskXTp_YwWCkl4YucUfg,Ric
_Cho0lvsOmneQMnwIdYwmg,5.0,1.0,-4.0,_Cho0lvsOmneQMnwIdYwmg,Lindy
EB_jtMMYVPAC8X46NCRNTQ,5.0,1.0,-4.0,EB_jtMMYVPAC8X46NCRNTQ,Stephanie
Dupy6sFfE-TPYg4X9Uofag,5.0,1.0,-4.0,Dupy6sFfE-TPYg4X9Uofag,Deanna
aSu8h-4mIj_CAPiPQVCF2Q,5.0,1.0,-4.0,aSu8h-4mIj_CAPiPQVCF2Q,Marissa
_M6RaNhoAJlIMHS0G5ZTYw,5.0,1.0,-4.0,_M6RaNhoAJlIMHS0G5ZTYw,Mark
ECfzAJq_5hapy8K52kYU9A,5.0,1.0,-4.0,ECfzAJq_5hapy8K52kYU9A,Stephanie
DyA1CT8DQIHvdIARAP0RgA,5.0,1.0,-4.0,DyA1CT8DQIHvdIARAP0RgA,Molly
aTGXt_eZeiamJO5eQ9DP4w,5.0,1.0,-4.0,aTGXt_eZeiamJO5eQ9DP4w,Danny
_NphnYUIsGpnhmUl_TIlbw,5.0,1.0,-4.0,_NphnYUIsGpnhmUl_TIlbw,Renee
EG_49aV6NYyMN_UOAWwFNA,5.0,1.0,-4.0,EG_49aV6NYyMN_UOAWwFNA,Nina
DyH4knn-xBmwylkruabYqw,5.0,1.0,-4.0,DyH4knn-xBmwylkruabYqw,Edie
aUyLS4sKdSrPN1UCCst4KQ,5.0,1.0,-4.0,aUyLS4sKdSrPN1UCCst4KQ,Megan
_O0jbRsOkqqpYWb7kBLs9A,5.0,1.0,-4.0,_O0jbRsOkqqpYWb7kBLs9A,Jenny
EJL73TEjm2sanYTzhUIAPQ,5.0,1.0,-4.0,EJL73TEjm2sanYTzhUIAPQ,Ellen
Dyv7cEnGjzM5YHImjp3oyQ,5.0,1.0,-4.0,Dyv7cEnGjzM5YHImjp3oyQ,Joell
aV896BhPqKONdvFUsVf1Jg,5.0,1.0,-4.0,aV896BhPqKONdvFUsVf1Jg,Chris
_OWFU065eSXcYv3uXEb8LQ,5.0,1.0,-4.0,_OWFU065eSXcYv3uXEb8LQ,Rach
ELV-uy4Mvq1I8Hs6HdCcDw,5.0,1.0,-4.0,ELV-uy4Mvq1I8Hs6HdCcDw,Aspen
E5JFO4omBW0mevyB_pccUQ,5.0,1.0,-4.0,E5JFO4omBW0mevyB_pccUQ,Mike
aZljFFFRGP3s7xiqoH6NNg,5.0,1.0,-4.0,aZljFFFRGP3s7xiqoH6NNg,Doug
_OqPd8CQsyEju1T4ggMw0w,5.0,1.0,-4.0,_OqPd8CQsyEju1T4ggMw0w,Matt
ERXNMBBBLNIfTvSKV9XrKA,5.0,1.0,-4.0,ERXNMBBBLNIfTvSKV9XrKA,Christopher
EH83JEhC_gkSxR68pzMwVw,5.0,1.0,-4.0,EH83JEhC_gkSxR68pzMwVw,Bianca
a_r4xXHRhmQbLoRczQ2PnA,5.0,1.0,-4.0,a_r4xXHRhmQbLoRczQ2PnA,Julia
_Phc2eumzxCd3qg3n_bKfw,5.0,1.0,-4.0,_Phc2eumzxCd3qg3n_bKfw,Juliette
EZGSJAIlezsUvF-KtTo6Mw,5.0,1.0,-4.0,EZGSJAIlezsUvF-KtTo6Mw,Callie
EJ-TwONA0gCuYKUtXipSoQ,5.0,1.0,-4.0,EJ-TwONA0gCuYKUtXipSoQ,Yana
aa6FCBR50OjEcHC8dDkHVw,5.0,1.0,-4.0,aa6FCBR50OjEcHC8dDkHVw,Pamela
_PtclhQVIkMsq-ZSfqOkSw,5.0,1.0,-4.0,_PtclhQVIkMsq-ZSfqOkSw,Jeff
EeG7ivi5Dhokh_EDRUwnkg,5.0,1.0,-4.0,EeG7ivi5Dhokh_EDRUwnkg,Kimberly
EMpm0dJAeaJtWo5PsUQgmA,5.0,1.0,-4.0,EMpm0dJAeaJtWo5PsUQgmA,Benjamin
afLRaCV8_EbwtPrsFTHI4w,5.0,1.0,-4.0,afLRaCV8_EbwtPrsFTHI4w,Dee
_QLnHEWYua1gxpaAo3Nv8Q,5.0,1.0,-4.0,_QLnHEWYua1gxpaAo3Nv8Q,J.D.
Emr6KyFaRCjxYVqcShGa1Q,5.0,1.0,-4.0,Emr6KyFaRCjxYVqcShGa1Q,John
E_ysh6nffXabUpZlxvEI6w,5.0,1.0,-4.0,E_ysh6nffXabUpZlxvEI6w,Stacey
afudnUcRyZ1PwjlNY1HP9Q,5.0,1.0,-4.0,afudnUcRyZ1PwjlNY1HP9Q,Allegra
_UDX-lfVZvSrWp5esPZ8pw,5.0,1.0,-4.0,_UDX-lfVZvSrWp5esPZ8pw,Mike
EwEHKt3Bpp275FSAHW7N4Q,5.0,1.0,-4.0,EwEHKt3Bpp275FSAHW7N4Q,Jenny
EcWQ6x90vn2g4jXNB48PuQ,5.0,1.0,-4.0,EcWQ6x90vn2g4jXNB48PuQ,Ryan
atgeP4vXJnfl611uc4NUSg,5.0,1.0,-4.0,atgeP4vXJnfl611uc4NUSg,Jason
_e08mtxQ4OrL9sxdFly0ig,5.0,1.0,-4.0,_e08mtxQ4OrL9sxdFly0ig,Jada
F0YnlAPZCMAuhV_3gxWfQw,5.0,1.0,-4.0,F0YnlAPZCMAuhV_3gxWfQw,Andrew
ElZRnijYNeCPFqCi71FIRQ,5.0,1.0,-4.0,ElZRnijYNeCPFqCi71FIRQ,Katy
ayQ_9_wyYp--HM1ix70Rng,5.0,1.0,-4.0,ayQ_9_wyYp--HM1ix70Rng,Brenda
_hZag1CkA4-DV1RVp2y9_A,5.0,1.0,-4.0,_hZag1CkA4-DV1RVp2y9_A,Taviah
F6RfBMjJwWxYK-jLaie_cw,5.0,1.0,-4.0,F6RfBMjJwWxYK-jLaie_cw,Bint
EnWuehUTJXMPh3l6R9aNDA,5.0,1.0,-4.0,EnWuehUTJXMPh3l6R9aNDA,John
b0APnLVhGofObZFE0MIlBg,5.0,1.0,-4.0,b0APnLVhGofObZFE0MIlBg,Dede
_ikh3grn8WlfpVDGTnj0uQ,5.0,1.0,-4.0,_ikh3grn8WlfpVDGTnj0uQ,Alex
F7qkNwYaI1sBpVbOxTxptw,5.0,1.0,-4.0,F7qkNwYaI1sBpVbOxTxptw,Patrick
EuRupmJQ2M32X0TrvncPBg,5.0,1.0,-4.0,EuRupmJQ2M32X0TrvncPBg,Stephanie
b0E3bUfXHqKfcff29_GZQw,5.0,1.0,-4.0,b0E3bUfXHqKfcff29_GZQw,Mike
_ju176v_39qMTlieEOL9rQ,5.0,1.0,-4.0,_ju176v_39qMTlieEOL9rQ,Jiggy
F9lwNGyyhXEnCMVEHVyDSA,5.0,1.0,-4.0,F9lwNGyyhXEnCMVEHVyDSA,Brianna
EwMN7KA2aOEV_sQ586K5dQ,5.0,1.0,-4.0,EwMN7KA2aOEV_sQ586K5dQ,Simone
b65lqLB53pVfZXZH5SJh3Q,5.0,1.0,-4.0,b65lqLB53pVfZXZH5SJh3Q,Daniel
_m5LRWBLY561gT9b3yUoIA,5.0,1.0,-4.0,_m5LRWBLY561gT9b3yUoIA,Erica
FEgjrNNq3BpphHN8bMgh-A,5.0,1.0,-4.0,FEgjrNNq3BpphHN8bMgh-A,Landon
F1xZ6BlGlRuzMJOjAVquLw,5.0,1.0,-4.0,F1xZ6BlGlRuzMJOjAVquLw,Andres
b6i5bdKjWEsNtBW9DPuthA,5.0,1.0,-4.0,b6i5bdKjWEsNtBW9DPuthA,Kitty
_o1RpPa9OssiiEwEOnr6ew,5.0,1.0,-4.0,_o1RpPa9OssiiEwEOnr6ew,Justin
FJjXS05tQSXPJzrNF9UVoA,5.0,1.0,-4.0,FJjXS05tQSXPJzrNF9UVoA,Adam
F97FMMdTrBA1P3sYuSk87g,5.0,1.0,-4.0,F97FMMdTrBA1P3sYuSk87g,Debbie
bAGrNN5I78GJyd0ZPrsfAg,5.0,1.0,-4.0,bAGrNN5I78GJyd0ZPrsfAg,Danny
_r7eVa-qCwJ_k2PbdDdBfw,5.0,1.0,-4.0,_r7eVa-qCwJ_k2PbdDdBfw,Rich
FR27WOSVQ2tIYODzK2ADww,5.0,1.0,-4.0,FR27WOSVQ2tIYODzK2ADww,Chantal
FI_kK1f02rOsB1PGg4bkbA,5.0,1.0,-4.0,FI_kK1f02rOsB1PGg4bkbA,Am
bAnX-H4piWTzy7LAlmeRDA,5.0,1.0,-4.0,bAnX-H4piWTzy7LAlmeRDA,Sandy
_rkQTU2tnd1UVBuAM618_w,5.0,1.0,-4.0,_rkQTU2tnd1UVBuAM618_w,Ellen
FX5FxLnZ-7zvSNHXi3nvag,5.0,1.0,-4.0,FX5FxLnZ-7zvSNHXi3nvag,Javier
FKtbg9vgF7y1d49NM7GHMg,5.0,1.0,-4.0,FKtbg9vgF7y1d49NM7GHMg,Elli
bAt76-a_zI0hoBty9oFkUQ,5.0,1.0,-4.0,bAt76-a_zI0hoBty9oFkUQ,Angelina
_x-DHW4WEvTJ4pW5HgKpbA,5.0,1.0,-4.0,_x-DHW4WEvTJ4pW5HgKpbA,Kathleen
F_Mu4FgNt-j40iAJpR8nEA,5.0,1.0,-4.0,F_Mu4FgNt-j40iAJpR8nEA,Martin
FRe4TdwFALhwV7fTEDLFAg,5.0,1.0,-4.0,FRe4TdwFALhwV7fTEDLFAg,Rikki
bB5757w4n94TzEEMv6CZjA,5.0,1.0,-4.0,bB5757w4n94TzEEMv6CZjA,Mayra
_xLmfOhEYUj2hfDz6aLpRA,5.0,1.0,-4.0,_xLmfOhEYUj2hfDz6aLpRA,Rasim
FdZnGfRzPcaqUk25RBKAHg,5.0,1.0,-4.0,FdZnGfRzPcaqUk25RBKAHg,Amanda
FUjz6b4QAs9BS5s92RVpow,5.0,1.0,-4.0,FUjz6b4QAs9BS5s92RVpow,Cory
bD3Xrd0HWnaM1cJ_geFbyg,5.0,1.0,-4.0,bD3Xrd0HWnaM1cJ_geFbyg,Gary
_xytN941yZQRN0aAE3-Y5w,5.0,1.0,-4.0,_xytN941yZQRN0aAE3-Y5w,Nicole
FeD876xMfnUHOkKO5Q6JCw,5.0,1.0,-4.0,FeD876xMfnUHOkKO5Q6JCw,Joe
F_FEa4WjK7QehYwD34EiyA,5.0,1.0,-4.0,F_FEa4WjK7QehYwD34EiyA,Deann
bDhEnNIN6BFf-7w-6meDSw,5.0,1.0,-4.0,bDhEnNIN6BFf-7w-6meDSw,Val
_zxhPkj7mW-czSKpOI8C1w,5.0,1.0,-4.0,_zxhPkj7mW-czSKpOI8C1w,Adam
FpTODk-fPCvClKIVgYY3ng,5.0,1.0,-4.0,FpTODk-fPCvClKIVgYY3ng,Keren
FffXpXAMzrGIj4pztPcKgQ,5.0,1.0,-4.0,FffXpXAMzrGIj4pztPcKgQ,Brian
bJksIlKq2idYH_Fru99Y9w,5.0,1.0,-4.0,bJksIlKq2idYH_Fru99Y9w,Daun
a-GYhkjqNhRZLl05Bi0Prg,5.0,1.0,-4.0,a-GYhkjqNhRZLl05Bi0Prg,Benjamin
Fpj0bXLHjcwhIXXlRYu-Ew,5.0,1.0,-4.0,Fpj0bXLHjcwhIXXlRYu-Ew,Sarah
FiSEOnASZP8TBr1rdmC4Jw,5.0,1.0,-4.0,FiSEOnASZP8TBr1rdmC4Jw,Harley
bKWoUK5YmcdcGukgvNTejg,5.0,1.0,-4.0,bKWoUK5YmcdcGukgvNTejg,Tabitha
a0uMHuWxAq8bMfevYGSo0w,5.0,1.0,-4.0,a0uMHuWxAq8bMfevYGSo0w,Jenn
FtsSIxt6msDvsT-A8r8gPw,5.0,1.0,-4.0,FtsSIxt6msDvsT-A8r8gPw,James
FkrFggxoQw2FqdUy7diFvw,5.0,1.0,-4.0,FkrFggxoQw2FqdUy7diFvw,Theada
bKahHc7Pg6yx-PJhYlyrLQ,5.0,1.0,-4.0,bKahHc7Pg6yx-PJhYlyrLQ,Lauren
a1WqkY3P_3R6I2rwiXX-GA,5.0,1.0,-4.0,a1WqkY3P_3R6I2rwiXX-GA,rani
FvDMQmjt5diar67Ahm6aXw,5.0,1.0,-4.0,FvDMQmjt5diar67Ahm6aXw,Steve
FpdqSLxKvoncCcRRxQyHTg,5.0,1.0,-4.0,FpdqSLxKvoncCcRRxQyHTg,Rebecca
bKobU01Fk-q8dyWLoQnSnQ,5.0,1.0,-4.0,bKobU01Fk-q8dyWLoQnSnQ,Barry
a5kBLgSNPHtc9Ku3A7q_-g,5.0,1.0,-4.0,a5kBLgSNPHtc9Ku3A7q_-g,Marianne
G1FsYHv4XqyNuWMBxdbdkw,5.0,1.0,-4.0,G1FsYHv4XqyNuWMBxdbdkw,Roger
FvqQ1KSBf-ia76BywjtUbw,5.0,1.0,-4.0,FvqQ1KSBf-ia76BywjtUbw,James
bMaz1CKsyWTuG6_mh24COA,5.0,1.0,-4.0,bMaz1CKsyWTuG6_mh24COA,Nick
a7ULPU_IBYnJrFVoqHaRyQ,5.0,1.0,-4.0,a7ULPU_IBYnJrFVoqHaRyQ,Chris
G7bFr_9_cqQoFOoC0PHtwA,5.0,1.0,-4.0,G7bFr_9_cqQoFOoC0PHtwA,Karen
G-gONZwyLMJoLS3YMKcKTQ,5.0,1.0,-4.0,G-gONZwyLMJoLS3YMKcKTQ,Leslie
bP91Y_1F3D_at1Qx9y3AVA,5.0,1.0,-4.0,bP91Y_1F3D_at1Qx9y3AVA,Nathan
a7jmHoZBzOaBEdNS-E4kxA,5.0,1.0,-4.0,a7jmHoZBzOaBEdNS-E4kxA,Jordan
GDTKchawP9ySYcdjHNYKZg,5.0,1.0,-4.0,GDTKchawP9ySYcdjHNYKZg,Meka
G3godP_Ck61Iy2V2IcHHgA,5.0,1.0,-4.0,G3godP_Ck61Iy2V2IcHHgA,Andrew
bRXWU0AzFsowaagr5EZRtw,5.0,1.0,-4.0,bRXWU0AzFsowaagr5EZRtw,Cindi
a8SS9Xprm_CKhPMzqm21Qg,5.0,1.0,-4.0,a8SS9Xprm_CKhPMzqm21Qg,Dee
GH6YmRKS56FLtgHVy2pSjw,5.0,1.0,-4.0,GH6YmRKS56FLtgHVy2pSjw,James
GCCXs3lzugp4VNFfIYw9cA,5.0,1.0,-4.0,GCCXs3lzugp4VNFfIYw9cA,Hana
bUfHkMqWsadt080LrI9jBQ,5.0,1.0,-4.0,bUfHkMqWsadt080LrI9jBQ,Matt
a9L6CmNBThN1fS3enfyO2w,5.0,1.0,-4.0,a9L6CmNBThN1fS3enfyO2w,Robert
GMsTOVXYCKb6CVykaaQT4g,5.0,1.0,-4.0,GMsTOVXYCKb6CVykaaQT4g,Monique
GCXQK_HRNU5Zyyz7DKESKQ,5.0,1.0,-4.0,GCXQK_HRNU5Zyyz7DKESKQ,Jill
bVykdP4AGvhoSfeuzb9PgQ,5.0,1.0,-4.0,bVykdP4AGvhoSfeuzb9PgQ,JoNathan
aBGzqw-izh8m05BchxJf4g,5.0,1.0,-4.0,aBGzqw-izh8m05BchxJf4g,RJ
GRvjyCxYUsIIhXGsZl28BQ,5.0,1.0,-4.0,GRvjyCxYUsIIhXGsZl28BQ,deborah
GEhU12jrBoT8ULS3FUmLGA,5.0,1.0,-4.0,GEhU12jrBoT8ULS3FUmLGA,Leslie
bYBtfjKEKvpCrIfYXGI0-Q,5.0,1.0,-4.0,bYBtfjKEKvpCrIfYXGI0-Q,Nicole
aCeYzecd2wxaOAlMvQK2Ag,5.0,1.0,-4.0,aCeYzecd2wxaOAlMvQK2Ag,Shannon
GUGA0FFZlS_Kx8-E-oVKuA,5.0,1.0,-4.0,GUGA0FFZlS_Kx8-E-oVKuA,Amanda
GFZBL9klHN7JRSBmeuVHDQ,5.0,1.0,-4.0,GFZBL9klHN7JRSBmeuVHDQ,Sophia
bZYd2gJ99a5RAyaBtXsNog,5.0,1.0,-4.0,bZYd2gJ99a5RAyaBtXsNog,Lori
aEaPnJ2U8SWXzjNPvQe4Mg,5.0,1.0,-4.0,aEaPnJ2U8SWXzjNPvQe4Mg,Hannah
GY8Wr9AwdFmlTKKreAqijA,5.0,1.0,-4.0,GY8Wr9AwdFmlTKKreAqijA,Ryan
GHlWvMrS3teFDjbUbD8-ng,5.0,1.0,-4.0,GHlWvMrS3teFDjbUbD8-ng,Terri
